name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Steve McElvene,24,0.256,0.27899999999999997,0.81,0.051,0.04,0.33299999999999996,2015-16,Dayton
Kendall Pollard,16,0.10300000000000001,0.102,0.667,0.065,0.073,0.429,2015-16,Dayton
Dyshawn Pierre,15,0.121,0.027000000000000003,0.14300000000000002,0.105,0.1,0.375,2015-16,Dayton
Charles Cooke,12,0.059000000000000004,0.081,0.833,0.052000000000000005,0.024,0.16699999999999998,2015-16,Dayton
Xeyrius Williams,4,0.12,0.067,0.33299999999999996,0.1,0,0,2015-16,Dayton
Darrell Davis,3,0.07400000000000001,0.053,0.5,0.022000000000000002,0.062,1,2015-16,Dayton
Sam Miller,3,0.158,0.2,1,0,0,NA,2015-16,Dayton
Scoochie Smith,3,0.021,0.034,1,0.017,0,0,2015-16,Dayton
John Crosby,2,0.1,0,0,0,0,NA,2015-16,Dayton
Ryan Mikesell,2,0.091,0.111,1,0.14300000000000002,0.2,1,2015-16,Dayton
Bobby Wehrli,1,0.14300000000000002,0,0,0,0,NA,2015-16,Dayton
Total,85,0.091,0.09,0.649,0.049,0.05,0.35700000000000004,2015-16,Dayton
