name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Eli Carter,374,0.514,0.483,0.262,0.531,0.25,0.321,0.38299999999999995,0.217,0.41700000000000004,0.353,0.836,0.307,0.696,2011-12,Rutgers
Myles Mack,252.99999999999997,0.524,0.48,0.22899999999999998,0.569,0.424,0.225,0.316,0.16699999999999998,0.545,0.341,0.851,0.308,0.782,2011-12,Rutgers
Gilvydas Biruta,247.00000000000003,0.504,0.46399999999999997,0.591,0.521,0.645,0.32799999999999996,0.34600000000000003,0.5710000000000001,0.081,0.35,1,0.518,0.633,2011-12,Rutgers
Jerome Seagears,227,0.49,0.456,0.38799999999999996,0.5,0.43200000000000005,0.22899999999999998,0.308,0.25,0.38299999999999995,0.33299999999999996,0.759,0.225,0.765,2011-12,Rutgers
Mike Poole,212,0.45599999999999996,0.42700000000000005,0.184,0.462,0.222,0.6559999999999999,0.40299999999999997,0.446,0.16,0.324,0.909,0.17,0.778,2011-12,Rutgers
Dane Miller,194,0.56,0.528,0.552,0.626,0.433,0.247,0.396,0.21100000000000002,0.201,0.282,0.909,0.345,0.716,2011-12,Rutgers
Austin Johnson,98,0.532,0.49,0.612,0.55,0.667,0.38799999999999996,0.395,0.33299999999999996,0,NA,NA,0.48,0.6809999999999999,2011-12,Rutgers
Derrick Randall,56.99999999999999,0.5740000000000001,0.561,0.895,0.588,0.667,0.105,0.33299999999999996,1,0,NA,NA,0.40399999999999997,0.609,2011-12,Rutgers
Malick Kone,44,0.533,0.5,0.205,0.556,0.4,0.682,0.467,0.7140000000000001,0.114,0.4,1,0.22699999999999998,0.8,2011-12,Rutgers
Kadeem Jack,35,0.271,0.257,0.457,0.312,0.4,0.5429999999999999,0.21100000000000002,0.75,0,NA,NA,0.22899999999999998,0.375,2011-12,Rutgers
Austin Carroll,23,0.562,0.565,0.087,0.5,0,0.261,0.5,0,0.652,0.4,1,0.174,0.5,2011-12,Rutgers
Greg Lewis,17,0.279,0.294,0.647,0.364,0.5,0.353,0.16699999999999998,1,0,NA,NA,0.11800000000000001,0,2011-12,Rutgers
Mike Kuhn,8,0.125,0.125,0.25,0.5,1,0,NA,NA,0.75,0,NA,0,NA,2011-12,Rutgers
"MYLES,MACK",8,0.503,0.43799999999999994,0.5,0.5,0.5,0,NA,NA,0.5,0.25,1,0.25,1,2011-12,Rutgers
Charlie Rigoglioso,5,0.4,0.4,0.4,0.5,0,0.6,0.33299999999999996,0,0,NA,NA,0,NA,2011-12,Rutgers
"MURPHY,ERIK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,Rutgers
Total,1802,0.505,0.47100000000000003,0.385,0.537,0.478,0.336,0.369,0.37200000000000005,0.28,0.335,0.852,0.317,0.6970000000000001,2011-12,Rutgers
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,Rutgers
