name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Shakur Juiston,20,0.18,0.20600000000000002,0.7,0,0,NA,2019-20
Chris Duarte,16,0.109,0.111,0.583,0.037000000000000005,0.062,0.5,2019-20
Francis Okoro,8,0.175,0.115,0.429,0.037000000000000005,0,0,2019-20
C.J. Walker,7,0.125,0.14300000000000002,0.5710000000000001,0,0,NA,2019-20
Chandler Lawson,5,0.076,0.047,0.4,0,0,NA,2019-20
Payton Pritchard,4,0.02,0.022000000000000002,0.667,0,0,NA,2019-20
Will Richardson,4,0.016,0.013999999999999999,0.5,0.02,0,0,2019-20
Addison Patterson,3,0.067,0.062,0.667,0,0,NA,2019-20
N'Faly Dante,2,0.067,0.083,1,0,0,NA,2019-20
Anthony Mathis,2,0,0,NA,0,0,NA,2019-20
Total,71,0.08,0.08,0.607,0.01,0.008,0.25,2019-20
