name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jakob Poeltl,37,0.11699999999999999,0.115,0.6859999999999999,0.038,0,0,2015-16
Kyle Kuzma,32,0.16899999999999998,0.14300000000000002,0.581,0.016,0,0,2015-16
Brekkott Chapman,12,0.22,0.24100000000000002,0.636,0.024,0,0,2015-16
Chris Reyes,11,0.306,0.292,0.636,0,0,NA,2015-16
Jordan Loveridge,6,0.083,0,0,0.033,0.053,0.5,2015-16
Lorenzo Bonam,5,0.028999999999999998,0.03,0.6,0,0,NA,2015-16
Gabe Bealer,4,0.2,0.308,1,0,0,NA,2015-16
Dakarai Tucker,2,0.071,0.062,0.5,0,0,NA,2015-16
Austin Montgomery,2,0.2,0.25,1,0,0,NA,2015-16
Total,111,0.114,0.114,0.635,0.017,0.008,0.16699999999999998,2015-16
