shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.354,0.515,0.146,0.602,2015-16
2pt Jumpers,0.319,0.363,0.045,0.38,2015-16
3pt Shots,0.326,0.371,0.003,0.37200000000000005,2015-16
