name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Venky Jois,29,0.08800000000000001,0.091,0.708,0.08199999999999999,0.095,0.4,2014-15,EasternWash.
Drew Brandon,12,0.077,0.08800000000000001,0.667,0.03,0.043,0.5,2014-15,EasternWash.
Ognjen Miljkovic,9,0.11699999999999999,0.154,0.667,0,0,NA,2014-15,EasternWash.
Tyler Harvey,8,0.049,0.05,0.6,0.011000000000000001,0.024,1,2014-15,EasternWash.
Bogdan Bliznyuk,6,0.053,0.04,0.5,0,0,NA,2014-15,EasternWash.
Garrett Moon,6,0.174,0.28600000000000003,1,0.222,0.5,1,2014-15,EasternWash.
Parker Kelly,4,0.13,0.125,0.33299999999999996,0.033,0,0,2014-15,EasternWash.
Frederik Jorg,2,0.125,0.182,1,0,0,NA,2014-15,EasternWash.
Kyle Reid,2,0.11800000000000001,0.125,0.5,0,0,NA,2014-15,EasternWash.
Sir Washington,2,0.11800000000000001,0.2,1,0,0,NA,2014-15,EasternWash.
VON,1,0.048,0,0,0,0,NA,2014-15,EasternWash.
Total,81,0.084,0.092,0.672,0.028999999999999998,0.042,0.545,2014-15,EasternWash.
