name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tawaski King,29,0.17,0.16899999999999998,0.609,0.039,0.049,0.5,2012-13,WesternCaro.
James Sinclair,21,0.262,0.268,0.688,0.069,0.038,0.2,2012-13,WesternCaro.
Preston Ross,16,0.203,0.184,0.643,0.031,0,0,2012-13,WesternCaro.
Brandon Boggs,16,0.10800000000000001,0.16,0.889,0.028999999999999998,0.017,0.2,2012-13,WesternCaro.
Tom Tankelewicz,11,0.24,0.35700000000000004,0.833,0.14300000000000002,0.2,0.5,2012-13,WesternCaro.
Mike Brown,8,0.114,0.105,0.4,0.115,0.222,0.667,2012-13,WesternCaro.
Josh Mendenhall,5,0.294,0.182,0.4,0,0,NA,2012-13,WesternCaro.
Trey Sumler,4,0.02,0.033,1,0.01,0.012,0.5,2012-13,WesternCaro.
Torrion Brummitt,3,0.25,0.5,1,0.182,0,0,2012-13,WesternCaro.
Kenneth Hall,1,0.111,0,0,0,0,NA,2012-13,WesternCaro.
Total,114,0.14800000000000002,0.16,0.659,0.038,0.035,0.345,2012-13,WesternCaro.
