name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brandon Peterson,41,0.25,0.242,0.632,0.045,0.055999999999999994,0.33299999999999996,2012-13,ArkansasSt.
Kendrick Washington,19,0.16699999999999998,0.18600000000000003,0.5329999999999999,0.06,0.048,0.25,2012-13,ArkansasSt.
Trey Finn,11,0.209,0.28,0.778,0.055999999999999994,0,0,2012-13,ArkansasSt.
Raeford Worsham,10,0.11800000000000001,0.14300000000000002,0.75,0.047,0.048,0.5,2012-13,ArkansasSt.
Kelvin Downs,6,0.14300000000000002,0.136,0.5,0,0,NA,2012-13,ArkansasSt.
Cameron Golden,5,0.111,0.231,1,0.021,0,0,2012-13,ArkansasSt.
Ed Townsel,2,0.027999999999999997,0.023,0.5,0,0,NA,2012-13,ArkansasSt.
Marcus Hooten,1,0.015,0,0,0,0,NA,2012-13,ArkansasSt.
Jordan Weaver,1,0.33299999999999996,0.33299999999999996,1,NA,NA,NA,2012-13,ArkansasSt.
Total,96,0.135,0.154,0.639,0.024,0.018000000000000002,0.25,2012-13,ArkansasSt.
