start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.098,0.469,0.36200000000000004,0.638,0.275,0.318,0.36200000000000004,0.276,2017-18
"Rebound, 11-30 s",0.25,0.461,0.23800000000000002,0.649,0.469,0.314,0.292,0.361,2017-18
"Score, 0-10 s",0.043,0.4,0.243,0.647,0.371,0.423,0.386,0.14800000000000002,2017-18
"Score, 11-30 s",0.38799999999999996,0.467,0.276,0.598,0.41200000000000003,0.381,0.312,0.31,2017-18
"Steal, 0-10 s",0.055,0.601,0.539,0.688,0.20199999999999999,0.389,0.258,0.391,2017-18
"Steal, 11-30 s",0.031,0.47,0.26,0.615,0.4,0.4,0.34,0.294,2017-18
Transition,0.196,0.491,0.386,0.659,0.276,0.364,0.33899999999999997,0.26899999999999996,2017-18
