name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Stanley Umude,413.99999999999994,0.545,0.502,0.304,0.6509999999999999,0.512,0.435,0.4,0.375,0.261,0.33299999999999996,0.722,0.379,0.745,2019-20
Tyler Hagedorn,355,0.6809999999999999,0.645,0.34600000000000003,0.667,0.39,0.259,0.424,0.256,0.39399999999999996,0.514,0.875,0.414,0.823,2019-20
Cody Kelley,239,0.642,0.613,0.305,0.589,0.163,0.096,0.261,0.16699999999999998,0.598,0.455,0.8,0.297,0.8029999999999999,2019-20
Tyler Peterson,231,0.639,0.595,0.584,0.6890000000000001,0.527,0.35100000000000003,0.457,0.324,0.065,0.33299999999999996,0.8,0.498,0.7829999999999999,2019-20
Triston Simpson,212,0.5720000000000001,0.526,0.354,0.693,0.154,0.259,0.4,0.545,0.387,0.305,0.76,0.44799999999999995,0.747,2019-20
Brandon Armstrong,111.00000000000001,0.544,0.532,0.297,0.727,0.16699999999999998,0.225,0.32,0.125,0.47700000000000004,0.34,0.833,0.18,0.65,2019-20
Ty Chisom,109.00000000000001,0.502,0.486,0.78,0.529,0.2,0.174,0.263,0,0.046,0.4,1,0.376,0.561,2019-20
Hunter Goodrick,56.99999999999999,0.5680000000000001,0.509,0.439,0.64,0.562,0.33299999999999996,0.368,0.429,0.228,0.308,1,0.754,0.698,2019-20
Kruz Perrott-Hunt,38,0.411,0.395,0.21100000000000002,0.75,0.16699999999999998,0.21100000000000002,0.375,0.667,0.579,0.182,0.75,0.184,0.5710000000000001,2019-20
Tasos Kamateros,21,0.6599999999999999,0.643,0.7140000000000001,0.733,0.636,0.095,0.5,1,0.19,0.25,1,0.47600000000000003,0.7,2019-20
Caden  Hoffman,9,0.167,0.16699999999999998,0,NA,NA,0,NA,NA,1,0.111,0,0,NA,2019-20
Simeon Jovic,5,0.507,0.4,0.8,0.5,1,0.2,0,NA,0,NA,NA,0.8,0.75,2019-20
Matt Johns,4,0,0,0.25,0,NA,0.25,0,NA,0.5,0,NA,0,NA,2019-20
Total,1805,0.594,0.557,0.389,0.649,0.373,0.28,0.395,0.345,0.33,0.391,0.8109999999999999,0.39299999999999996,0.755,2019-20
