name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyler Hagedorn,15,0.073,0.049,0.444,0.054000000000000006,0.10300000000000001,0.8,2019-20
Tyler Peterson,9,0.052000000000000005,0.043,0.5710000000000001,0.025,0.054000000000000006,1,2019-20
Hunter Goodrick,8,0.24,0.25,0.667,0.105,0.28600000000000003,1,2019-20
Stanley Umude,8,0.048,0.037000000000000005,0.5,0.011000000000000001,0,0,2019-20
Cody Kelley,7,0.055,0.023,0.25,0.087,0,0,2019-20
Ty Chisom,5,0.047,0.022000000000000002,0.25,0.053,0,0,2019-20
Brandon Armstrong,4,0.061,0.042,0.5,0.04,0.125,1,2019-20
Tasos Kamateros,3,0.2,0.273,1,0,0,NA,2019-20
Kruz Perrott-Hunt,1,0,0,NA,0.125,0,0,2019-20
Triston Simpson,1,0.013000000000000001,0,0,0,0,NA,2019-20
Simeon Jovic,1,0.25,0,0,0,NA,NA,2019-20
Total,62,0.061,0.046,0.488,0.032,0.045,0.562,2019-20
