shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.358,0.606,0.055999999999999994,0.642,2019-20,SouthDakota
2pt Jumpers,0.292,0.379,0.071,0.408,2019-20,SouthDakota
3pt Shots,0.349,0.35700000000000004,0.008,0.36,2019-20,SouthDakota
