name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Amir Williams,39,0.287,0.271,0.622,0.05,0.062,0.5,2013-14,OhioSt.
Laquinton Ross,30,0.182,0.19,0.667,0.037000000000000005,0.052000000000000005,0.5,2013-14,OhioSt.
Smith Lenzelle,19,0.168,0.175,0.625,0.035,0.091,1,2013-14,OhioSt.
Trey McDonald,16,0.314,0.292,0.636,0.25,0.4,0.4,2013-14,OhioSt.
Amedeo Della Valle,8,0.22899999999999998,0.294,0.625,0,0,NA,2013-14,OhioSt.
Marc Loving,6,0.129,0.214,0.75,0.071,0,0,2013-14,OhioSt.
Sam Thompson,6,0.039,0.055,1,0.039,0.048,0.33299999999999996,2013-14,OhioSt.
Shannon Scott,5,0.055999999999999994,0.043,0.5,0.016,0,0,2013-14,OhioSt.
Aaron Craft,1,0.006999999999999999,0.012,1,0,0,NA,2013-14,OhioSt.
Total,130,0.14400000000000002,0.149,0.648,0.040999999999999995,0.052000000000000005,0.429,2013-14,OhioSt.
