name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mark Gasperini,25,0.16899999999999998,0.154,0.522,0.024,0.033,0.5,2019-20
Sa'eed Nelson,14,0.048,0.038,0.462,0.011000000000000001,0,0,2019-20
Josh Alexander,9,0.161,0.065,0.222,0,0,NA,2019-20
Yilret Yiljep,8,0.146,0.147,0.7140000000000001,0.125,0,0,2019-20
Beckton Stacy,8,0.083,0.07,0.5,0,0,NA,2019-20
Connor Nelson,8,0.125,0.14300000000000002,0.7140000000000001,0.055999999999999994,0,0,2019-20
Jacob Boonyasith,2,0.05,0.083,1,0,0,NA,2019-20
Jamir Harris,2,0.033,0,0,0,0,NA,2019-20
Marvin Bragg,1,0.1,0.16699999999999998,1,0,0,NA,2019-20
Total,77,0.091,0.08,0.514,0.013999999999999999,0.008,0.2,2019-20
