name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Morgan Grim,27,0.136,0.132,0.6,0.055999999999999994,0.182,1,2011-12
Kyisean Reed,26,0.162,0.14,0.6,0.015,0,0,2011-12
Jordan Stone,14,0.33299999999999996,0.385,0.7140000000000001,0,NA,NA,2011-12
Mitch Bruneel,13,0.262,0.185,0.455,0.154,0,0,2011-12
Danny Berger,9,0.21100000000000002,0.353,0.75,0.027999999999999997,0,0,2011-12
Ben Clifford,4,0.071,0.091,0.75,0,0,NA,2011-12
E.J. Farris,1,0,0,NA,0,0,NA,2011-12
Steven Thornton,1,0,0,NA,0.16699999999999998,0,0,2011-12
Brockeith Pane,1,0.006999999999999999,0.013999999999999999,1,0,0,NA,2011-12
Brady Jardine,1,0.091,0,0,0,0,NA,2011-12
Total,97,0.111,0.113,0.618,0.013000000000000001,0.01,0.28600000000000003,2011-12
