name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Angel Delgado,45,0.309,0.271,0.605,0.026000000000000002,0.04,0.5,2014-15,SetonHall
Desi Rodriguez,23,0.22399999999999998,0.222,0.632,0.095,0,0,2014-15,SetonHall
Brandon Mobley,10,0.11,0.095,0.444,0.012,0.026000000000000002,1,2014-15,SetonHall
Isaiah Whitehead,8,0.111,0.125,0.429,0.012,0,0,2014-15,SetonHall
Khadeen Carrington,6,0.057,0.055999999999999994,0.5,0.02,0.061,1,2014-15,SetonHall
Stephane Manga,4,0.10300000000000001,0.158,0.75,0,0,NA,2014-15,SetonHall
Haralds Karlis,3,0.154,0,0,0,0,NA,2014-15,SetonHall
Rashed Anthony,3,0.273,0.28600000000000003,0.667,0,0,NA,2014-15,SetonHall
Ismael Sanogo,3,0.33299999999999996,0.5,0.5,0.33299999999999996,1,1,2014-15,SetonHall
Chier Ajou,1,0.33299999999999996,NA,0,NA,NA,NA,2014-15,SetonHall
Sterling Gibbs,1,0.01,0,0,0,0,NA,2014-15,SetonHall
Total,107,0.152,0.155,0.5579999999999999,0.022000000000000002,0.027999999999999997,0.455,2014-15,SetonHall
