name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
James Manor,49,0.20199999999999999,0.209,0.75,0.07,0.12,0.6,2012-13,NorthCarolina
Reggie Bullock,31,0.306,0.278,0.667,0.14300000000000002,0.146,0.467,2012-13,NorthCarolina
P.J. Hairston,28,0.302,0.33299999999999996,0.688,0.121,0.10800000000000001,0.364,2012-13,NorthCarolina
Brice Johnson,20,0.17600000000000002,0.171,0.778,0.08800000000000001,0.122,0.545,2012-13,NorthCarolina
Joel James,14,0.5,0.6,0.857,0.163,0.158,0.429,2012-13,NorthCarolina
Desmond Hubert,12,0.444,0.4,0.75,0.235,0.25,0.25,2012-13,NorthCarolina
J.P. Tokoto,11,0.41200000000000003,0.33299999999999996,0.7140000000000001,0.07400000000000001,0.042,0.25,2012-13,NorthCarolina
Jackson Simmons,11,0.28600000000000003,0.25,0.75,0.28,0.35700000000000004,0.7140000000000001,2012-13,NorthCarolina
Leslie McDonald,10,0.083,0.2,1,0.086,0.125,0.5,2012-13,NorthCarolina
Dexter Strickland,9,0.040999999999999995,0,0,0.040999999999999995,0.013999999999999999,0.14300000000000002,2012-13,NorthCarolina
Marcus Paige,2,0,0,NA,0.018000000000000002,0.026000000000000002,0.5,2012-13,NorthCarolina
Denzel Robinson,1,NA,NA,NA,0.5,0,0,2012-13,NorthCarolina
Total,198,0.221,0.22899999999999998,0.72,0.085,0.102,0.47,2012-13,NorthCarolina
