shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.312,0.647,0.076,0.701,2016-17,AbileneChristian
2pt Jumpers,0.315,0.376,0.086,0.41100000000000003,2016-17,AbileneChristian
3pt Shots,0.373,0.361,0.006999999999999999,0.364,2016-17,AbileneChristian
