name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jaren Lewis,17,0.09699999999999999,0.115,0.7859999999999999,0.027000000000000003,0.049,0.667,2016-17
Jalone Friday,16,0.17,0.21100000000000002,0.889,0.068,0.061,0.429,2016-17
Hayden Farquhar,12,0.209,0.222,0.667,0.14300000000000002,0.28600000000000003,0.667,2016-17
B.J. Maxwell,9,0.444,0.5,0.75,0.35700000000000004,0.16699999999999998,0.2,2016-17
Hayden Howell,9,0.12300000000000001,0.212,1,0.03,0.042,0.5,2016-17
Isaiah Tripp,4,0.10300000000000001,0.1,0.667,0.045,0.14300000000000002,1,2016-17
Jaylen Franklin,3,0,0,NA,0.032,0.03,0.33299999999999996,2016-17
Jovan Crnic,1,0,0,NA,0.1,0,0,2016-17
Trey Lenox,1,0.14300000000000002,0.33299999999999996,1,0,0,NA,2016-17
Drake Green,1,0,0,NA,0.067,0,0,2016-17
Total,73,0.091,0.11599999999999999,0.809,0.053,0.059000000000000004,0.423,2016-17
