shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.305,0.539,0.115,0.608,2015-16
2pt Jumpers,0.365,0.34700000000000003,0.095,0.38299999999999995,2015-16
3pt Shots,0.33,0.321,0.006999999999999999,0.32299999999999995,2015-16
