name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Makale Foreman,455,0.516,0.479,0.105,0.5,0.25,0.259,0.322,0.316,0.635,0.36,0.615,0.204,0.8490000000000001,2019-20
Elijah Olaniyi,395,0.54,0.503,0.45299999999999996,0.5529999999999999,0.222,0.175,0.29,0.3,0.37200000000000005,0.361,0.925,0.382,0.7090000000000001,2019-20
Andrew Garcia,340,0.557,0.51,0.49700000000000005,0.574,0.155,0.27399999999999997,0.419,0.205,0.22899999999999998,0.321,0.8,0.353,0.792,2019-20
Miles Latimer,206.99999999999997,0.49100000000000005,0.45899999999999996,0.13,0.519,0.214,0.217,0.267,0.41700000000000004,0.652,0.341,0.8909999999999999,0.22699999999999998,0.745,2019-20
Mouhamadou Gueye,191,0.518,0.479,0.49700000000000005,0.6,0.42100000000000004,0.27699999999999997,0.28300000000000003,0.4,0.225,0.302,0.846,0.361,0.71,2019-20
Tyler Stephenson-Moore,105,0.511,0.495,0.22899999999999998,0.625,0.4,0.095,0.4,0.5,0.6759999999999999,0.31,1,0.267,0.607,2019-20
Tavin Pierre Philippe,84,0.382,0.292,0.321,0.33299999999999996,0.222,0.31,0.308,0,0.369,0.161,1,0.35700000000000004,0.867,2019-20
Jeff Otchere,59,0.523,0.542,0.847,0.56,0.536,0.153,0.444,0.5,0,NA,NA,1.034,0.45899999999999996,2019-20
Jordan McKenzie,36,0.325,0.222,0.33299999999999996,0.25,0,0.16699999999999998,0.33299999999999996,0,0.5,0.111,1,0.5,0.722,2019-20
Anthony Ochefu,28.999999999999996,0.634,0.621,0.586,0.647,0.182,0.10300000000000001,0.33299999999999996,0,0.31,0.444,0.75,0.24100000000000002,0.7140000000000001,2019-20
Alex Christie,3,0.6669999999999999,0.667,0.667,0.5,1,0.33299999999999996,1,1,0,NA,NA,0,NA,2019-20
Lenny Kadisha,3,0.306,0.33299999999999996,1,0.33299999999999996,0,0,NA,NA,0,NA,NA,1.3330000000000002,0.25,2019-20
Quari Alleyne,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2019-20
Total,1909,0.517,0.479,0.34299999999999997,0.5489999999999999,0.267,0.22699999999999998,0.33299999999999996,0.292,0.431,0.33299999999999996,0.792,0.32899999999999996,0.725,2019-20
