name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Greig Stire,44,0.258,0.3,0.675,0.125,0.16699999999999998,0.5,2017-18,Albany(NY)
Alex Foster,29,0.278,0.268,0.556,0.16699999999999998,0.33299999999999996,0.5,2017-18,Albany(NY)
Travis Charles,20,0.17300000000000001,0.2,0.706,0.013999999999999999,0.018000000000000002,0.667,2017-18,Albany(NY)
Devonte Campbell,15,0.2,0.22,0.7859999999999999,0.023,0.1,1,2017-18,Albany(NY)
Matt Conway,8,0.33299999999999996,0.35700000000000004,0.625,0,0,NA,2017-18,Albany(NY)
Joe Cremo,6,0.031,0.03,0.5,0.01,0.025,1,2017-18,Albany(NY)
David Nichols,4,0.025,0.033,0.667,0.006999999999999999,0.021,1,2017-18,Albany(NY)
Costa Anderson,2,0.067,0.125,1,0,0,NA,2017-18,Albany(NY)
Ahmad Clark,2,0.054000000000000006,0,0,0,NA,NA,2017-18,Albany(NY)
Total,130,0.154,0.17800000000000002,0.647,0.021,0.034,0.667,2017-18,Albany(NY)
