shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36200000000000004,0.5820000000000001,0.07200000000000001,0.627,2019-20,Longwood
2pt Jumpers,0.207,0.33899999999999997,0.036000000000000004,0.35100000000000003,2019-20,Longwood
3pt Shots,0.431,0.34700000000000003,0.003,0.348,2019-20,Longwood
