shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.313,0.573,0.073,0.618,2016-17
2pt Jumpers,0.358,0.37,0.071,0.39799999999999996,2016-17
3pt Shots,0.32899999999999996,0.335,0.002,0.335,2016-17
