name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Carlos Hines,333,0.48200000000000004,0.441,0.309,0.447,0.217,0.204,0.426,0.069,0.486,0.29600000000000004,0.25,0.306,0.725,2018-19,NorthernAriz.
Bernie Andre,324,0.528,0.491,0.5429999999999999,0.517,0.341,0.222,0.444,0.25,0.235,0.316,0.958,0.312,0.743,2018-19,NorthernAriz.
Ted Mccree,236,0.548,0.519,0.12300000000000001,0.483,0.643,0.301,0.451,0.156,0.5760000000000001,0.375,0.647,0.165,0.872,2018-19,NorthernAriz.
Luke Avdalovic,188,0.696,0.6779999999999999,0.085,0.5,0.375,0.128,0.41700000000000004,0.5,0.787,0.493,0.932,0.18600000000000003,0.857,2018-19,NorthernAriz.
Cameron  Shelton,184,0.503,0.42100000000000004,0.5760000000000001,0.434,0.152,0.201,0.324,0.083,0.223,0.317,0.846,0.614,0.743,2018-19,NorthernAriz.
Brooks DeBisschop,145,0.587,0.586,0.69,0.72,0.653,0.24100000000000002,0.28600000000000003,0.1,0.069,0.2,1,0.503,0.562,2018-19,NorthernAriz.
Davon Bolton,144,0.45599999999999996,0.406,0.312,0.5329999999999999,0.292,0.153,0.409,0.111,0.535,0.221,0.588,0.382,0.691,2018-19,NorthernAriz.
Nik Mains,109.00000000000001,0.59,0.564,0.349,0.684,0.846,0.20199999999999999,0.591,0.769,0.45,0.306,0.9329999999999999,0.36700000000000005,0.7,2018-19,NorthernAriz.
Chris Bowling,45,0.392,0.35600000000000004,0.044000000000000004,0.5,1,0.311,0.214,0,0.644,0.276,0.75,0.222,0.7,2018-19,NorthernAriz.
Isaiah Thomas,45,0.532,0.556,0.733,0.636,0.5710000000000001,0.267,0.33299999999999996,0.5,0,NA,NA,0.35600000000000004,0.375,2018-19,NorthernAriz.
Aziz Seck,21,0.558,0.619,0.857,0.722,0.846,0.14300000000000002,0,NA,0,NA,NA,0.857,0.389,2018-19,NorthernAriz.
"(BERNIE)ANDRE,JONATHAN",19,0.557,0.5,0.368,0.7140000000000001,0.2,0.21100000000000002,0,NA,0.42100000000000004,0.375,1,0.579,0.727,2018-19,NorthernAriz.
Jojo Anderson,17,0.515,0.5,0.235,0.75,0.33299999999999996,0.235,0.25,0,0.529,0.33299999999999996,0.33299999999999996,0.059000000000000004,1,2018-19,NorthernAriz.
Malcolm Allen,9,0.44400000000000006,0.444,0.33299999999999996,0.33299999999999996,0,0.222,0,NA,0.444,0.5,1,0,NA,2018-19,NorthernAriz.
"BLEVINS,KELJIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19,NorthernAriz.
Total,1819.0000000000002,0.536,0.503,0.374,0.546,0.43700000000000006,0.214,0.397,0.226,0.41200000000000003,0.34600000000000003,0.7140000000000001,0.33799999999999997,0.705,2018-19,NorthernAriz.
