start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.12,0.47600000000000003,0.446,0.622,0.253,0.28600000000000003,0.301,0.28,2012-13
"Rebound, 11-30 s",0.255,0.42,0.244,0.5579999999999999,0.384,0.341,0.37200000000000005,0.275,2012-13
"Opp score, 0-10 s",0.035,0.406,0.188,0.556,0.33299999999999996,0.43799999999999994,0.479,0.217,2012-13
"Opp score, 11-30 s",0.36700000000000005,0.46399999999999997,0.266,0.5329999999999999,0.396,0.284,0.337,0.415,2012-13
"Steal, 0-10 s",0.076,0.667,0.629,0.818,0.162,0.588,0.21,0.182,2012-13
"Steal, 11-30 s",0.033,0.38,0.239,0.818,0.435,0.35,0.326,0.067,2012-13
Transition,0.231,0.528,0.467,0.705,0.235,0.387,0.298,0.242,2012-13
