name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jameel Warney,83,0.264,0.258,0.653,0.048,0.094,0.625,2014-15
Rayshaun McGrew,41,0.282,0.33299999999999996,0.703,0.031,0,0,2014-15
Tyrell Sturdivant,20,0.385,0.46399999999999997,0.65,0,0,NA,2014-15
Roland Nyama,13,0.226,0.258,0.667,0.019,0.077,1,2014-15
Jakub Petras,8,0.35,0.273,0.429,0.083,0,0,2014-15
Deshaun Thrower,6,0.075,0.14300000000000002,0.667,0.048,0,0,2014-15
Ryan Burnett,6,0.462,0.5,0.667,0,0,NA,2014-15
Carson Puriefoy,5,0.008,0,0,0.032,0.044000000000000004,0.5,2014-15
Scott King,3,0.2,0.2,0.5,0.125,0,0,2014-15
Chris Braley,2,0.071,0.111,1,0.2,1,1,2014-15
Bryan Sekunda,1,0,NA,NA,0.036000000000000004,0,0,2014-15
Total,188,0.213,0.23800000000000002,0.652,0.037000000000000005,0.046,0.375,2014-15
