shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33899999999999997,0.516,0.171,0.623,2014-15,StonyBrook
2pt Jumpers,0.305,0.326,0.06,0.34700000000000003,2014-15,StonyBrook
3pt Shots,0.35600000000000004,0.341,0.008,0.344,2014-15,StonyBrook
