shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.324,0.5479999999999999,0.182,0.669,2011-12,GeorgiaSt.
2pt Jumpers,0.302,0.28,0.125,0.32,2011-12,GeorgiaSt.
3pt Shots,0.374,0.315,0.006,0.317,2011-12,GeorgiaSt.
