name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Eric Buckner,42,0.20800000000000002,0.217,0.8059999999999999,0.125,0.21899999999999997,0.636,2011-12
Josh Micheaux,17,0.081,0.045,0.3,0.14300000000000002,0,0,2011-12
James Vincent,15,0.239,0.25,0.636,0.14800000000000002,0.083,0.25,2011-12
Kimbro Tony,10,0.096,0.094,0.6,0.278,0.33299999999999996,0.2,2011-12
James Fields,8,0.063,0.039,0.375,0,0,NA,2011-12
Jihad Ali,7,0.07400000000000001,0.051,0.4,0.005,0.012,1,2011-12
Brandon McGee,7,0.212,0.158,0.429,0,0,NA,2011-12
Devonta White,4,0.019,0.038,1,0.017,0.024,0.5,2011-12
Rashaad Richardson,4,0.095,0.16699999999999998,1,0.05,0,0,2011-12
Jamar Taylor,1,0.33299999999999996,0.5,1,0,0,NA,2011-12
Total,115,0.11199999999999999,0.115,0.622,0.05,0.05,0.344,2011-12
