name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Michael Humphrey,30,0.223,0.174,0.48,0.042,0.04,0.4,2015-16
Dorian Pickens,15,0.145,0.171,0.667,0.054000000000000006,0.067,0.5,2015-16
Rosco Allen,15,0.11800000000000001,0.17600000000000002,0.9229999999999999,0,0,NA,2015-16
Grant Verhoeven,12,0.35700000000000004,0.25,0.4,0.055999999999999994,0.091,0.5,2015-16
Reid Travis,10,0.17,0.147,0.556,0.059000000000000004,0.2,1,2015-16
Josh Sharma,6,0.207,0.105,0.33299999999999996,0,0,NA,2015-16
Marcus Allen,5,0.027999999999999997,0.026000000000000002,0.5,0,0,NA,2015-16
Cameron Walker,4,0.33299999999999996,0.5,0.75,0,NA,NA,2015-16
Marcus Sheffield,3,0.043,0.045,0.5,0.019,0.059000000000000004,1,2015-16
Malcolm Allen,1,0.03,0.059000000000000004,1,0,0,NA,2015-16
Total,101,0.126,0.127,0.578,0.027999999999999997,0.045,0.5379999999999999,2015-16
