shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.355,0.602,0.113,0.6779999999999999,2015-16
2pt Jumpers,0.264,0.34,0.06,0.36200000000000004,2015-16
3pt Shots,0.381,0.364,0.003,0.365,2015-16
