name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
T.J. Price,430,0.517,0.49,0.2,0.547,0.319,0.27399999999999997,0.35600000000000004,0.071,0.526,0.358,0.679,0.27,0.698,2012-13,WesternKy.
George Fant,337,0.517,0.484,0.596,0.5670000000000001,0.48200000000000004,0.40399999999999997,0.36,0.327,0,NA,NA,0.593,0.605,2012-13,WesternKy.
Brandon Harris,265,0.49300000000000005,0.45799999999999996,0.151,0.425,0.059000000000000004,0.098,0.26899999999999996,0.14300000000000002,0.7509999999999999,0.327,0.615,0.264,0.7290000000000001,2012-13,WesternKy.
Jamal Crook,225.99999999999997,0.544,0.498,0.381,0.674,0.379,0.473,0.38299999999999995,0.293,0.146,0.273,0.778,0.48200000000000004,0.706,2012-13,WesternKy.
Kevin Kaspar,161,0.49300000000000005,0.466,0.155,0.48,0.083,0.18,0.31,0.222,0.665,0.336,0.8059999999999999,0.217,0.7140000000000001,2012-13,WesternKy.
Teeng Akol,146,0.552,0.524,0.253,0.6759999999999999,0.56,0.479,0.5,0.514,0.267,0.282,0.909,0.27399999999999997,0.725,2012-13,WesternKy.
Aleksejs Rostov,100,0.654,0.61,0.42,0.81,0.529,0.26,0.462,0.33299999999999996,0.32,0.312,1,0.42,0.833,2012-13,WesternKy.
O'Karo Akamune,77,0.55,0.519,0.727,0.625,0.6,0.26,0.25,0.4,0.013000000000000001,0,NA,0.48100000000000004,0.649,2012-13,WesternKy.
Caden Dickerson,67,0.362,0.313,0.11900000000000001,0.75,0.833,0.149,0,NA,0.731,0.204,0.8,0.284,0.684,2012-13,WesternKy.
Stephon Drane,56.00000000000001,0.504,0.5,0.5,0.607,0.353,0.5,0.39299999999999996,0.455,0,NA,NA,0.35700000000000004,0.5,2012-13,WesternKy.
Kene Anyigbo,41,0.506,0.488,0.6829999999999999,0.607,0.47100000000000003,0.317,0.231,0,0,NA,NA,0.634,0.5379999999999999,2012-13,WesternKy.
Percy Blade,31,0.513,0.419,0.484,0.667,0.7,0.129,0,NA,0.387,0.16699999999999998,1,0.742,0.7390000000000001,2012-13,WesternKy.
Eddie Alcantara,16,0.404,0.312,0.312,0.6,0,0.25,0.5,0,0.43799999999999994,0,NA,0.5,0.75,2012-13,WesternKy.
Marcus Vasquez,4,0.641,0.75,0,NA,NA,0.25,0,NA,0.75,0.667,1,2,0.5,2012-13,WesternKy.
Spence Sheldon,1,0.513,0,0,NA,NA,0,NA,NA,1,0,NA,2,1,2012-13,WesternKy.
Total,1957.9999999999998,0.52,0.485,0.336,0.601,0.43799999999999994,0.302,0.365,0.292,0.36200000000000004,0.319,0.721,0.386,0.674,2012-13,WesternKy.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,WesternKy.
