name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
George Fant,32,0.134,0.132,0.556,0.037000000000000005,0.061,0.6,2012-13,WesternKy.
Teeng Akol,16,0.297,0.28,0.636,0.057,0.028999999999999998,0.25,2012-13,WesternKy.
O'Karo Akamune,14,0.196,0.2,0.636,0.15,0.4,0.667,2012-13,WesternKy.
Stephon Drane,11,0.321,0.235,0.444,0.071,0,0,2012-13,WesternKy.
Aleksejs Rostov,10,0.16699999999999998,0.20600000000000002,1,0.115,0.25,1,2012-13,WesternKy.
T.J. Price,8,0.07,0.085,0.667,0.017,0.024,0.5,2012-13,WesternKy.
Kene Anyigbo,7,0.179,0.294,1,0.154,0.33299999999999996,0.5,2012-13,WesternKy.
Brandon Harris,5,0.075,0.11800000000000001,0.667,0.077,0,0,2012-13,WesternKy.
Jamal Crook,4,0,0,NA,0.037000000000000005,0.073,0.75,2012-13,WesternKy.
Eddie Alcantara,3,0.6,1,1,0,0,NA,2012-13,WesternKy.
Kevin Kaspar,2,0.04,0,0,0.034,0,0,2012-13,WesternKy.
Percy Blade,2,0.067,0.1,1,0.25,NA,0,2012-13,WesternKy.
Total,114,0.128,0.139,0.655,0.049,0.065,0.483,2012-13,WesternKy.
