shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.303,0.568,0.16699999999999998,0.682,2016-17
2pt Jumpers,0.316,0.317,0.106,0.354,2016-17
3pt Shots,0.381,0.336,0.008,0.33899999999999997,2016-17
