name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Millaun Brown,27,0.223,0.17600000000000002,0.48100000000000004,0,NA,NA,2012-13
Amos Olatayo,26,0.121,0.132,0.609,0.105,0.4,1,2012-13
Jayon James,13,0.07,0.10300000000000001,0.778,0.043,0.10300000000000001,0.75,2012-13
Trey Lindsey,11,0.2,0.133,0.222,0.083,0.125,0.5,2012-13
Ife Eke,3,0.28600000000000003,0.2,0.5,0.25,0,0,2012-13
Trent Mackey,3,0.062,0,0,0.027000000000000003,0,0,2012-13
Marcelis Hansberry,1,0,0,NA,0.02,0,0,2012-13
R.J. McCray,1,0.016,0,0,0,0,NA,2012-13
Colton Ponder,1,NA,NA,NA,1,NA,0,2012-13
Total,86,0.11900000000000001,0.113,0.514,0.038,0.053,0.462,2012-13
