name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jameel Warney,331,0.62,0.616,0.647,0.715,0.556,0.353,0.436,0.529,0,NA,NA,0.429,0.606,2013-14,StonyBrook
Dave Coley,330,0.463,0.405,0.252,0.518,0.09300000000000001,0.33299999999999996,0.209,0.13,0.415,0.32799999999999996,0.956,0.33899999999999997,0.7859999999999999,2013-14,StonyBrook
Anthony Jackson,324,0.545,0.505,0.105,0.618,0.33299999999999996,0.39799999999999996,0.419,0.111,0.49700000000000005,0.366,0.763,0.19399999999999998,0.937,2013-14,StonyBrook
Carson Puriefoy,285,0.5650000000000001,0.496,0.43200000000000005,0.496,0.131,0.253,0.306,0.091,0.316,0.433,0.718,0.516,0.8029999999999999,2013-14,StonyBrook
Ahmad Walker,196,0.47400000000000003,0.429,0.755,0.507,0.507,0.133,0.231,0.16699999999999998,0.11199999999999999,0.091,0.5,0.5820000000000001,0.605,2013-14,StonyBrook
Eric McAlister,171,0.616,0.585,0.526,0.7,0.698,0.439,0.45299999999999996,0.47100000000000003,0.035,0.33299999999999996,1,0.374,0.75,2013-14,StonyBrook
Scott King,75,0.598,0.5870000000000001,0.187,0.857,0.667,0.133,0.2,1,0.68,0.392,0.85,0.147,0.727,2013-14,StonyBrook
Rayshaun McGrew,73,0.552,0.5479999999999999,0.685,0.64,0.562,0.315,0.348,0.75,0,NA,NA,0.479,0.5429999999999999,2013-14,StonyBrook
Anthony Mayo,40,0.33299999999999996,0.25,0.125,0.4,1,0.875,0.22899999999999998,0.625,0,NA,NA,0.425,0.706,2013-14,StonyBrook
Kameron Mitchell,27,0.519,0.519,0.111,0.33299999999999996,0,0.111,0.33299999999999996,0,0.778,0.381,0.875,0.07400000000000001,0.5,2013-14,StonyBrook
Chris Braley,26,0.485,0.462,0.192,0.4,0,0.077,0.5,0,0.731,0.316,1,0.231,0.667,2013-14,StonyBrook
Ryan Burnett,15,0.367,0.36700000000000005,0.2,0,NA,0.267,0.25,0,0.5329999999999999,0.375,1,0,NA,2013-14,StonyBrook
Ben Resner,7.000000000000001,0.394,0,0.28600000000000003,0,NA,0.28600000000000003,0,NA,0.429,0,NA,1.714,0.833,2013-14,StonyBrook
"DUNN,TAYLOR",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,StonyBrook
Total,1900,0.54,0.501,0.40700000000000003,0.601,0.46,0.32,0.34700000000000003,0.322,0.273,0.355,0.826,0.382,0.72,2013-14,StonyBrook
