shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.395,0.547,0.096,0.605,2019-20
2pt Jumpers,0.293,0.379,0.037000000000000005,0.39399999999999996,2019-20
3pt Shots,0.311,0.302,0.025,0.309,2019-20
