name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gabe Taylor,17,0.16699999999999998,0.20800000000000002,0.667,0.027999999999999997,0.032,0.5,2015-16,Portland
Ray Barreno,17,0.226,0.265,0.75,0.152,0.25,0.6,2015-16,Portland
Bryce Pressley,11,0.09699999999999999,0.132,0.833,0.038,0.015,0.2,2015-16,Portland
Philipp Hartwich,11,0.35700000000000004,0.33299999999999996,0.6,0.33299999999999996,1,1,2015-16,Portland
Colin Russell,9,0.5329999999999999,0.667,0.5,0.2,1,1,2015-16,Portland
Jarrel Marshall,9,0.138,0.12,0.375,0.01,0,0,2015-16,Portland
D'Marques Tyson,5,0.053,0.1,1,0.1,0.083,0.33299999999999996,2015-16,Portland
Alec Wintering,2,0.01,0.02,1,0,0,NA,2015-16,Portland
Jazz Johnson,2,0.027000000000000003,0.053,1,0.016,0.038,1,2015-16,Portland
Jason Todd,1,0.034,0.067,1,0,0,NA,2015-16,Portland
Max Livingston,1,0.33299999999999996,0.5,1,0,0,NA,2015-16,Portland
Rashad Jackson,1,0,0,NA,0.111,0.25,1,2015-16,Portland
Total,86,0.106,0.134,0.662,0.034,0.040999999999999995,0.5,2015-16,Portland
