name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Alec Wintering,401.99999999999994,0.5640000000000001,0.496,0.495,0.513,0.20600000000000002,0.24100000000000002,0.34,0.061,0.264,0.406,0.512,0.552,0.779,2015-16,Portland
Bryce Pressley,350,0.5780000000000001,0.5529999999999999,0.177,0.613,0.237,0.374,0.511,0.09,0.449,0.376,0.8809999999999999,0.249,0.747,2015-16,Portland
D'Marques Tyson,256,0.598,0.584,0.07400000000000001,0.526,0.6,0.11699999999999999,0.4,0.33299999999999996,0.809,0.41100000000000003,0.8240000000000001,0.14800000000000002,0.763,2015-16,Portland
Jarrel Marshall,227.99999999999997,0.445,0.406,0.254,0.431,0.36,0.447,0.353,0.33299999999999996,0.298,0.309,0.857,0.237,0.759,2015-16,Portland
Gabe Taylor,192,0.501,0.45799999999999996,0.469,0.5329999999999999,0.542,0.37,0.43700000000000006,0.5479999999999999,0.161,0.19399999999999998,1,0.344,0.727,2015-16,Portland
Jazz Johnson,185,0.525,0.503,0.2,0.514,0.263,0.335,0.419,0.34600000000000003,0.465,0.37200000000000005,0.7809999999999999,0.22699999999999998,0.69,2015-16,Portland
Jason Todd,112.00000000000001,0.529,0.496,0.259,0.517,0.8,0.268,0.5,0.5329999999999999,0.473,0.321,1,0.188,0.857,2015-16,Portland
Ray Barreno,86,0.557,0.535,0.616,0.642,0.5589999999999999,0.384,0.364,0.25,0,NA,NA,0.267,0.696,2015-16,Portland
Rashad Jackson,47,0.28700000000000003,0.266,0.38299999999999995,0.222,0,0.191,0.444,0,0.426,0.15,0.33299999999999996,0.23399999999999999,0.455,2015-16,Portland
Max Livingston,46,0.506,0.5,0.065,0.667,0.5,0.13,0.5,0.667,0.804,0.324,1,0.109,0.6,2015-16,Portland
Philipp Hartwich,31,0.583,0.613,0.903,0.643,0.556,0.09699999999999999,0.33299999999999996,0,0,NA,NA,0.8059999999999999,0.48,2015-16,Portland
Colin Russell,20,0.323,0.35,0.75,0.4,0.33299999999999996,0.25,0.2,0,0,NA,NA,0.5,0.2,2015-16,Portland
Xavier Hallinan,5,0.362,0.3,0.2,0,NA,0.2,0,NA,0.6,0.33299999999999996,1,0.8,0.5,2015-16,Portland
Total,1960.0000000000002,0.535,0.5,0.312,0.525,0.374,0.29600000000000004,0.41600000000000004,0.261,0.392,0.363,0.8029999999999999,0.31,0.7290000000000001,2015-16,Portland
