shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.326,0.604,0.13,0.6940000000000001,2011-12
2pt Jumpers,0.33799999999999997,0.32899999999999996,0.071,0.354,2011-12
3pt Shots,0.336,0.307,0.002,0.307,2011-12
