name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Jacobson,27,0.175,0.12,0.529,0.079,0.10800000000000001,0.7,2018-19,IowaSt.
Marial Shayok,18,0.054000000000000006,0.031,0.429,0.07400000000000001,0.08199999999999999,0.455,2018-19,IowaSt.
Cameron Lard,12,0.115,0.11599999999999999,0.833,0.182,0.375,1,2018-19,IowaSt.
Talen Horton-Tucker,9,0.042,0.036000000000000004,0.6,0.038,0.043,0.25,2018-19,IowaSt.
Lindell Wigginton,8,0.037000000000000005,0,0,0.078,0.133,0.4,2018-19,IowaSt.
George Conditt,8,0.304,0.294,0.7140000000000001,0.14300000000000002,0.5,1,2018-19,IowaSt.
Terrence Lewis,6,0.16699999999999998,0.053,0.25,0.2,NA,0,2018-19,IowaSt.
Nick Weiler-Babb,3,0.055999999999999994,0.081,1,0,0,NA,2018-19,IowaSt.
Talley Zoran,2,0.14300000000000002,0.16699999999999998,1,0,0,NA,2018-19,IowaSt.
Tyrese Haliburton,2,0.054000000000000006,0.062,1,0,0,NA,2018-19,IowaSt.
Zion Griffin,1,0.2,0,0,0,0,NA,2018-19,IowaSt.
Eric Steyer,1,NA,NA,NA,NA,NA,NA,2018-19,IowaSt.
Total,97,0.092,0.07200000000000001,0.589,0.062,0.098,0.564,2018-19,IowaSt.
