start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.135,0.542,0.46799999999999997,0.568,0.262,0.439,0.27,0.397,2015-16
"Rebound, 11-30 s",0.214,0.503,0.377,0.573,0.36700000000000005,0.37,0.256,0.392,2015-16
"Score, 0-10 s",0.039,0.639,0.431,0.774,0.19399999999999998,0.28600000000000003,0.375,0.444,2015-16
"Score, 11-30 s",0.445,0.483,0.368,0.5539999999999999,0.36200000000000004,0.43,0.26899999999999996,0.305,2015-16
"Steal, 0-10 s",0.067,0.5479999999999999,0.589,0.603,0.129,0.375,0.282,0.34299999999999997,2015-16
"Steal, 11-30 s",0.021,0.48700000000000004,0.33299999999999996,0.615,0.308,0.41700000000000004,0.359,0.28600000000000003,2015-16
Transition,0.24100000000000002,0.5589999999999999,0.496,0.608,0.214,0.406,0.29,0.392,2015-16
