shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.302,0.584,0.141,0.679,2011-12
2pt Jumpers,0.342,0.36700000000000005,0.083,0.4,2011-12
3pt Shots,0.35600000000000004,0.33,0.005,0.332,2011-12
