name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Donte Williams,36,0.27,0.284,0.7,0.067,0,0,2011-12
Nemanja Djurisic,23,0.215,0.231,0.643,0.07400000000000001,0.071,0.28600000000000003,2011-12
Kentavious Caldwell-Pope,18,0.14,0.115,0.5,0.048,0.057,0.5,2011-12
Marcus Thornton,14,0.222,0.28600000000000003,0.5,0.115,0.091,0.16699999999999998,2011-12
John Florveus,12,0.364,0.429,0.75,0,0,NA,2011-12
Gerald Robinson,9,0.039,0.051,0.7140000000000001,0.009000000000000001,0,0,2011-12
Connor Nolte,2,0.25,0,0,0.25,0.5,1,2011-12
Dustin Ware,2,0,0,NA,0.03,0,0,2011-12
Tim Dixon,2,0.5,1,1,0.2,0,0,2011-12
John Cannon,2,0,0,NA,0.154,0.2,0.5,2011-12
Jay Rome,1,0.5,0,0,0,NA,NA,2011-12
Total,121,0.154,0.16899999999999998,0.64,0.054000000000000006,0.043,0.24100000000000002,2011-12
