shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36700000000000005,0.634,0.063,0.677,2016-17,Milwaukee
2pt Jumpers,0.237,0.392,0.013000000000000001,0.397,2016-17,Milwaukee
3pt Shots,0.396,0.353,0.004,0.354,2016-17,Milwaukee
