shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.377,0.616,0.10800000000000001,0.69,2017-18
2pt Jumpers,0.26,0.385,0.051,0.405,2017-18
3pt Shots,0.363,0.363,0.006,0.365,2017-18
