name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sherwood Brown,17,0.11599999999999999,0.10800000000000001,0.636,0.083,0.091,0.4,2011-12
Kevin Cantinol,14,0.203,0.308,0.667,0.047,0,0,2011-12
Chase Fieler,13,0.16699999999999998,0.196,0.75,0.033,0.083,1,2011-12
Eddie Murray,12,0.11599999999999999,0.09699999999999999,0.545,0.043,0.091,1,2011-12
Dante Holmes,7,0.083,0.11800000000000001,0.857,0,0,NA,2011-12
Brett Comer,6,0.019,0.012,0.33299999999999996,0.094,0,0,2011-12
Christophe Varidel,4,0.133,0.25,1,0.018000000000000002,0.048,1,2011-12
Bernard Thompson,4,0.018000000000000002,0.017,0.5,0.012,0,0,2011-12
Ed Rolax,4,0.444,0,0,0,0,NA,2011-12
Total,81,0.091,0.099,0.625,0.033,0.03,0.35700000000000004,2011-12
