shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.361,0.5429999999999999,0.16,0.647,2011-12
2pt Jumpers,0.307,0.319,0.083,0.348,2011-12
3pt Shots,0.332,0.27899999999999997,0.015,0.284,2011-12
