name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Bo Calhoun,23,0.17600000000000002,0.16699999999999998,0.632,0.04,0.086,0.75,2015-16
Franko House,13,0.075,0.09300000000000001,0.8,0.023,0.016,0.33299999999999996,2015-16
Trey Moses,13,0.149,0.11599999999999999,0.455,0.03,0,0,2015-16
Ryan Weber,5,0.08900000000000001,0.077,0.5,0.038,0,0,2015-16
Sean Sellers,2,0.067,0,0,0,0,NA,2015-16
Jeremie Tyler,1,0.016,0.028999999999999998,1,0,0,NA,2015-16
Naiel Smith,1,0.036000000000000004,0,0,0,0,NA,2015-16
Jeremiah Davis,1,0,0,NA,0.026000000000000002,0.067,1,2015-16
"WELLS,NATE",1,0,0,NA,0.045,0.16699999999999998,1,2015-16
Total,60,0.085,0.081,0.583,0.022000000000000002,0.028999999999999998,0.5,2015-16
