name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Brady,18,0.239,0.267,0.47100000000000003,0.037000000000000005,0.083,1,2013-14
Tyrone O'Garro,18,0.172,0.152,0.41200000000000003,0.111,0.33299999999999996,1,2013-14
Deon Jones,13,0.067,0.065,0.5,0.013000000000000001,0.033,1,2013-14
Andrew Nicholas,11,0.081,0.10099999999999999,0.636,0,0,NA,2013-14
Zac Tillman,7,0.061,0.043,0.33299999999999996,0.038,0.125,1,2013-14
Greg Noack,7,0.18899999999999997,0.174,0.5710000000000001,0,0,NA,2013-14
Marcelo Ruediger,5,0.33299999999999996,0.4,0.5,0.25,NA,0,2013-14
Khalil Brown,5,0.278,0.214,0.6,0,0,NA,2013-14
Josh James,4,0.028999999999999998,0.042,0.75,0,0,NA,2013-14
Max Dileo,4,0.078,0.036000000000000004,0.25,0,0,NA,2013-14
Collin Stewart,1,0.055999999999999994,0.125,1,0,0,NA,2013-14
Total,93,0.095,0.094,0.5,0.013000000000000001,0.031,0.8,2013-14
