shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.371,0.578,0.11,0.65,2013-14
2pt Jumpers,0.21600000000000003,0.366,0.051,0.385,2013-14
3pt Shots,0.413,0.353,0.01,0.35700000000000004,2013-14
