start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.14400000000000002,0.579,0.414,0.6970000000000001,0.158,0.47100000000000003,0.428,0.337,2013-14,Monmouth
"Rebound, 11-30 s",0.19899999999999998,0.47100000000000003,0.27899999999999997,0.48200000000000004,0.253,0.373,0.46799999999999997,0.345,2013-14,Monmouth
"Score, 0-10 s",0.051,0.38799999999999996,0.342,0.462,0.092,0.14300000000000002,0.5660000000000001,0.256,2013-14,Monmouth
"Score, 11-30 s",0.381,0.48200000000000004,0.28,0.503,0.255,0.366,0.465,0.35600000000000004,2013-14,Monmouth
"Steal, 0-10 s",0.07200000000000001,0.6940000000000001,0.6759999999999999,0.753,0.102,0.455,0.222,0.41700000000000004,2013-14,Monmouth
"Steal, 11-30 s",0.023,0.4,0.257,0.444,0.28600000000000003,0.4,0.457,0.25,2013-14,Monmouth
Transition,0.268,0.574,0.47100000000000003,0.6859999999999999,0.13,0.423,0.39799999999999996,0.327,2013-14,Monmouth
