name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jemerrio Jones,46,0.264,0.217,0.513,0.075,0.086,0.429,2016-17
Eli Chuha,40,0.201,0.188,0.632,0.035,0.042,0.5,2016-17
Johnathon Wilkins,10,0.16399999999999998,0.182,0.8,0,0,NA,2016-17
Jalyn Pennie,8,0.231,0.111,0.33299999999999996,0.25,0.3,0.6,2016-17
Matt Taylor,7,0.083,0.098,0.833,0.042,0,0,2016-17
Tanveer Bhullar,7,0.182,0.15,0.5,0.077,0.25,1,2016-17
Jermaine Haley,5,0.14800000000000002,0.16699999999999998,0.75,0,0,NA,2016-17
Braxton Huggins,5,0.042,0.038,0.5,0.017,0,0,2016-17
Ian Baker,4,0.019,0.016,0.5,0.018000000000000002,0,0,2016-17
Marlon Jones,2,0.25,0.2,0.5,0,0,NA,2016-17
Total,134,0.154,0.141,0.598,0.039,0.043,0.42100000000000004,2016-17
