name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Antonio Spencer,22,0.308,0.33299999999999996,0.6,0.222,0.33299999999999996,0.5,2019-20,KennesawSt.
Bryson Lockley,14,0.135,0.157,0.667,0.031,0.048,0.5,2019-20,KennesawSt.
Armani Harris,8,0.21600000000000003,0.263,0.625,0,NA,NA,2019-20,KennesawSt.
Pietro Agostini,7,0.17600000000000002,0.158,0.5,0.062,0,0,2019-20,KennesawSt.
Tyler Hooker,5,0.031,0.032,0.5,0,0,NA,2019-20,KennesawSt.
Ugo Obineke,4,0.062,0.069,0.5,0,0,NA,2019-20,KennesawSt.
Terrell Burden,3,0.046,0.04,0.33299999999999996,0,0,NA,2019-20,KennesawSt.
C.J. Washington,3,0.067,0.087,0.667,0,0,NA,2019-20,KennesawSt.
Jamie Lewis,2,0,0,NA,0.024,0.05,0.5,2019-20,KennesawSt.
Drew Romich,2,0.062,0.2,1,0.125,0,0,2019-20,KennesawSt.
Adili Kuerban,1,0,0,NA,0.05,0,0,2019-20,KennesawSt.
Total,71,0.099,0.12,0.59,0.019,0.021,0.33299999999999996,2019-20,KennesawSt.
