shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.297,0.6890000000000001,0.039,0.7170000000000001,2019-20
2pt Jumpers,0.312,0.40299999999999997,0.04,0.42,2019-20
3pt Shots,0.39,0.299,0.001,0.299,2019-20
