shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.43799999999999994,0.531,0.135,0.613,2014-15
2pt Jumpers,0.244,0.365,0.064,0.39,2014-15
3pt Shots,0.318,0.354,0.012,0.358,2014-15
