name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jaylen McManus,17,0.17800000000000002,0.188,0.562,0.013000000000000001,0.03,1,2019-20,Col.ofCharleston
Osinachi Smart,17,0.25,0.263,0.667,0.154,0.33299999999999996,0.5,2019-20,Col.ofCharleston
Sam Miller,14,0.215,0.262,0.7859999999999999,0,0,NA,2019-20,Col.ofCharleston
Zep Jasper,7,0.14,0.192,0.833,0.021,0.071,1,2019-20,Col.ofCharleston
Grant Riller,6,0.031,0.027000000000000003,0.6,0.006,0.015,1,2019-20,Col.ofCharleston
Brevin Galloway,4,0.034,0.026000000000000002,0.5,0.03,0.1,1,2019-20,Col.ofCharleston
Quan McCluney,4,0.16699999999999998,0.2,0.5,0.133,0.25,0.5,2019-20,Col.ofCharleston
DeAngelo Epps,3,0.077,0.14300000000000002,1,0.04,0.14300000000000002,1,2019-20,Col.ofCharleston
Trevon Reddish,2,0.125,0.25,1,0,0,NA,2019-20,Col.ofCharleston
Brenden Tucker,1,0.042,0.077,1,0,0,NA,2019-20,Col.ofCharleston
Jaylen Richard,1,0.062,0,0,0,0,NA,2019-20,Col.ofCharleston
Total,76,0.11599999999999999,0.127,0.682,0.019,0.042,0.778,2019-20,Col.ofCharleston
