shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.4,0.58,0.094,0.6409999999999999,2012-13
2pt Jumpers,0.244,0.321,0.033,0.332,2012-13
3pt Shots,0.355,0.331,0.005,0.332,2012-13
