name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mike Brown,29,0.14800000000000002,0.154,0.583,0.025,0.04,0.5,2015-16,WesternCaro.
Torrion Brummitt,25,0.113,0.1,0.565,0.019,0.024,0.5,2015-16,WesternCaro.
Haboubacar Mutombo,23,0.34700000000000003,0.39399999999999996,0.765,0.154,0.14300000000000002,0.33299999999999996,2015-16,WesternCaro.
Justin Browning,23,0.16399999999999998,0.162,0.684,0.114,0.1,0.25,2015-16,WesternCaro.
Marc Gosselin,7,0.175,0.154,0.5710000000000001,0,0,NA,2015-16,WesternCaro.
Charlendez Brooks,3,0.4,0.5,1,0.14300000000000002,1,1,2015-16,WesternCaro.
Jesse Deloach,2,0,0,NA,0.105,0,0,2015-16,WesternCaro.
Ashley Williams,2,0.25,0.5,1,0.125,0,0,2015-16,WesternCaro.
Elijah Pughsley,2,0.04,0.1,1,0,0,NA,2015-16,WesternCaro.
Devin Peterson,2,0.024,0,0,0.016,0.042,1,2015-16,WesternCaro.
Devonte Fuller,2,0.5,1,1,1,NA,0,2015-16,WesternCaro.
Deriece Parks,1,0.16699999999999998,0,0,0,NA,NA,2015-16,WesternCaro.
Kyle Rhoades,1,0.5,0,0,NA,NA,NA,2015-16,WesternCaro.
Total,122,0.14400000000000002,0.149,0.633,0.040999999999999995,0.048,0.364,2015-16,WesternCaro.
