name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcus Foster,418,0.546,0.518,0.299,0.504,0.508,0.222,0.376,0.4,0.478,0.395,0.759,0.261,0.7340000000000001,2013-14
Shane Southwell,281,0.48200000000000004,0.452,0.214,0.583,0.4,0.345,0.361,0.5429999999999999,0.441,0.306,0.9470000000000001,0.27,0.684,2013-14
Thomas Gipson,249.00000000000003,0.595,0.562,0.59,0.667,0.7240000000000001,0.41,0.41200000000000003,0.5479999999999999,0,NA,NA,0.48200000000000004,0.7,2013-14
Will Spradling,202,0.54,0.502,0.11900000000000001,0.5,0.083,0.158,0.5,0.375,0.723,0.336,0.9590000000000001,0.34700000000000003,0.7290000000000001,2013-14
Wesley Iwundu,154,0.531,0.484,0.513,0.633,0.6,0.377,0.24100000000000002,0.35700000000000004,0.11,0.41200000000000003,0.857,0.727,0.634,2013-14
Nino Williams,153,0.55,0.503,0.451,0.696,0.6459999999999999,0.5489999999999999,0.345,0.9309999999999999,0,NA,NA,0.47100000000000003,0.722,2013-14
Nigel Johnson,111.00000000000001,0.48200000000000004,0.446,0.27899999999999997,0.581,0.33299999999999996,0.162,0.33299999999999996,0.16699999999999998,0.5589999999999999,0.27399999999999997,0.706,0.33299999999999996,0.6759999999999999,2013-14
Omari Lawrence,90,0.477,0.444,0.489,0.636,0.46399999999999997,0.244,0.273,0.33299999999999996,0.267,0.16699999999999998,1,0.42200000000000004,0.605,2013-14
D.J. Johnson,88,0.517,0.511,0.58,0.6859999999999999,0.8,0.42,0.27,0.6,0,NA,NA,0.534,0.511,2013-14
Jevon Thomas,69,0.28700000000000003,0.261,0.42,0.31,0.222,0.406,0.214,0,0.174,0.16699999999999998,1,0.71,0.34700000000000003,2013-14
Ryan Schultz,14.000000000000002,0.365,0.28600000000000003,0.14300000000000002,0,NA,0.071,1,1,0.7859999999999999,0.182,1,0.5710000000000001,0.625,2013-14
Jack Karapetyan,4,0.25,0.25,0.25,1,1,0.75,0,NA,0,NA,NA,0,NA,2013-14
Shawn Meyer,4,0.553,0.5,0.5,0.5,0,0.25,1,0,0.25,0,NA,0.75,0.667,2013-14
Brian Rohleder,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,2013-14
Total,1839.9999999999998,0.52,0.488,0.361,0.599,0.575,0.314,0.349,0.52,0.325,0.331,0.8540000000000001,0.40299999999999997,0.6559999999999999,2013-14
