shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.313,0.5710000000000001,0.115,0.644,2015-16,GeorgiaSt.
2pt Jumpers,0.27699999999999997,0.359,0.051,0.37799999999999995,2015-16,GeorgiaSt.
3pt Shots,0.41,0.321,0.02,0.327,2015-16,GeorgiaSt.
