shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.395,0.5760000000000001,0.139,0.6679999999999999,2018-19,TennesseeTech
2pt Jumpers,0.24,0.387,0.052000000000000005,0.408,2018-19,TennesseeTech
3pt Shots,0.365,0.34,0.006,0.342,2018-19,TennesseeTech
