shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.461,0.5920000000000001,0.076,0.64,2016-17,RobertMorris
2pt Jumpers,0.23199999999999998,0.318,0.032,0.32799999999999996,2016-17,RobertMorris
3pt Shots,0.306,0.298,0.006999999999999999,0.301,2016-17,RobertMorris
